기간,원자력,석탄_유연탄,석탄_무연탄,석탄_계,유류,LNG,양수,신재생_연료전지,신재생_석탄가스화,신재생_태양,신재생_풍력,신재생_수력,신재생_해양,신재생_바이오,신재생_계,기타,합계
2022-09-13,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-14,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-15,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-16,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-17,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-18,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-19,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-20,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-21,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-22,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-23,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-24,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-25,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-26,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-27,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-28,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-29,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-30,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-10-01,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-02,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-03,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-04,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-05,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-06,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-07,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-08,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-09,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-10,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-11,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-12,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-13,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-14,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-15,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-16,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-17,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-18,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-19,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-20,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-21,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-22,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-23,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-24,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-25,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-26,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-27,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-28,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-29,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-30,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-10-31,48.38090148,179.0687915,260.9585688,180.1069397,331.6270757,302.7848443,315.4267285,248.6524205,247.9735097,266.359538,247.8002876,270.8119342,243.775297,282.7629532,266.5373943,259.8720114,176.9807137
2022-11-01,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-02,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-03,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-04,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-05,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-06,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-07,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-08,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-09,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-10,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-11,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-12,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-13,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-14,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-15,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-16,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-17,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-18,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-19,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-20,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-21,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-22,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-23,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-24,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-25,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-26,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-27,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-28,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-29,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-11-30,48.91459949,176.5849266,253.8840576,177.2583127,337.3545859,294.2044134,317.0376452,238.805223,0.0,250.0844148,237.7298556,266.4930195,234.2444122,279.4033198,258.602721,246.8450644,177.1295958
2022-12-01,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-02,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-03,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-04,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-05,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-06,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-07,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-08,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-09,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-10,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-11,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-12,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-13,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-14,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-15,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-16,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-17,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-18,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-19,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-20,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-21,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-22,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-23,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-24,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-25,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-26,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-27,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-28,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-29,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-30,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2022-12-31,50.44373664,162.8182743,175.4186054,162.9896468,412.746193,297.3197103,288.6863527,158.9600001,175.3663695,163.4405759,169.0145082,186.3384452,158.9600001,220.3525269,185.5684816,187.8778644,176.4160161
2023-01-01,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-02,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-03,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-04,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-05,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-06,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-07,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-08,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-09,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-10,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-11,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-12,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-13,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-14,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-15,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-16,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-17,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-18,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
2023-01-19,43.9260051,156.8407798,175.4787234,157.0841491,374.9945753,278.7789377,243.9530305,222.2758268,172.8310753,162.4324453,168.0688495,175.3950068,158.9429887,233.4540652,199.8201332,184.0524578,163.4044865
